Filename:,25FC01540_CH2_100.00mA__NAV_50.0C_00_OSA.csv
+1.58197600E-006,-6.16768340E+001
+1.58198000E-006,-6.21263991E+001
+1.58198400E-006,-6.14333303E+001
+1.58198800E-006,-6.30880023E+001
+1.58199200E-006,-6.18417465E+001
+1.58199600E-006,-6.23494932E+001
+1.58200000E-006,-6.26906264E+001
+1.58200400E-006,-6.22187919E+001
+1.58200800E-006,-6.23966442E+001
+1.58201200E-006,-6.24116760E+001
+1.58201600E-006,-6.24493148E+001
+1.58202000E-006,-6.26508120E+001
+1.58202400E-006,-6.22973118E+001
+1.58202800E-006,-6.22444986E+001
+1.58203200E-006,-6.32229779E+001
+1.58203600E-006,-6.22752254E+001
+1.58204000E-006,-6.30575478E+001
+1.58204400E-006,-6.22392906E+001
+1.58204800E-006,-6.33001172E+001
+1.58205200E-006,-6.20816032E+001
+1.58205600E-006,-6.21028657E+001
+1.58206000E-006,-6.27550898E+001
+1.58206400E-006,-6.20593234E+001
+1.58206800E-006,-6.24029215E+001
+1.58207200E-006,-6.30595575E+001
+1.58207600E-006,-6.19641885E+001
+1.58208000E-006,-6.20177382E+001
+1.58208400E-006,-6.24256101E+001
+1.58208800E-006,-6.24794878E+001
+1.58209200E-006,-6.25519820E+001
+1.58209600E-006,-6.16262770E+001
+1.58210000E-006,-6.21532292E+001
+1.58210400E-006,-6.28463968E+001
+1.58210800E-006,-6.21054399E+001
+1.58211200E-006,-6.24348991E+001
+1.58211600E-006,-6.20130749E+001
+1.58212000E-006,-6.23315694E+001
+1.58212400E-006,-6.20152214E+001
+1.58212800E-006,-6.11068144E+001
+1.58213200E-006,-6.24420493E+001
+1.58213600E-006,-6.17963518E+001
+1.58214000E-006,-6.22525711E+001
+1.58214400E-006,-6.15039682E+001
+1.58214800E-006,-6.18341511E+001
+1.58215200E-006,-6.16876062E+001
+1.58215600E-006,-6.17739249E+001
+1.58216000E-006,-6.10743264E+001
+1.58216400E-006,-6.11280604E+001
+1.58216800E-006,-6.11582392E+001
+1.58217200E-006,-6.11356234E+001
+1.58217600E-006,-6.10117495E+001
+1.58218000E-006,-6.15237841E+001
+1.58218400E-006,-6.19411986E+001
+1.58218800E-006,-6.08774764E+001
+1.58219200E-006,-6.08148239E+001
+1.58219600E-006,-6.14417535E+001
+1.58220000E-006,-6.09636584E+001
+1.58220400E-006,-6.13828998E+001
+1.58220800E-006,-6.04305165E+001
+1.58221200E-006,-6.08702091E+001
+1.58221600E-006,-6.14925609E+001
+1.58222000E-006,-6.08344376E+001
+1.58222400E-006,-6.10697850E+001
+1.58222800E-006,-6.09448528E+001
+1.58223200E-006,-6.13218184E+001
+1.58223600E-006,-6.14778661E+001
+1.58224000E-006,-6.03095411E+001
+1.58224400E-006,-6.11728795E+001
+1.58224800E-006,-6.10077474E+001
+1.58225200E-006,-6.14229020E+001
+1.58225600E-006,-6.12954991E+001
+1.58226000E-006,-6.09547254E+001
+1.58226400E-006,-6.08948230E+001
+1.58226800E-006,-6.16850696E+001
+1.58227200E-006,-6.13100648E+001
+1.58227600E-006,-6.13179347E+001
+1.58228000E-006,-6.15712074E+001
+1.58228400E-006,-6.12578134E+001
+1.58228800E-006,-6.11191740E+001
+1.58229200E-006,-6.15206210E+001
+1.58229600E-006,-6.17875523E+001
+1.58230000E-006,-6.17088987E+001
+1.58230400E-006,-6.12006717E+001
+1.58230800E-006,-6.13550455E+001
+1.58231200E-006,-6.15355045E+001
+1.58231600E-006,-6.14289887E+001
+1.58232000E-006,-6.20544525E+001
+1.58232400E-006,-6.20832683E+001
+1.58232800E-006,-6.22259849E+001
+1.58233200E-006,-6.22853029E+001
+1.58233600E-006,-6.26242910E+001
+1.58234000E-006,-6.27852399E+001
+1.58234400E-006,-6.21844072E+001
+1.58234800E-006,-6.12190838E+001
+1.58235200E-006,-6.24154125E+001
+1.58235600E-006,-6.15169297E+001
+1.58236000E-006,-6.20567982E+001
+1.58236400E-006,-6.31592432E+001
+1.58236800E-006,-6.28491165E+001
+1.58237200E-006,-6.20387775E+001
+1.58237600E-006,-6.29323962E+001
+1.58238000E-006,-6.25545562E+001
+1.58238400E-006,-6.30629374E+001
+1.58238800E-006,-6.21947427E+001
+1.58239200E-006,-6.22768961E+001
+1.58239600E-006,-6.29450969E+001
+1.58240000E-006,-6.18994987E+001
+1.58240400E-006,-6.31656546E+001
+1.58240800E-006,-6.30519871E+001
+1.58241200E-006,-6.22158862E+001
+1.58241600E-006,-6.25991531E+001
+1.58242000E-006,-6.37013406E+001
+1.58242400E-006,-6.33329345E+001
+1.58242800E-006,-6.26918588E+001
+1.58243200E-006,-6.22015086E+001
+1.58243600E-006,-6.28853470E+001
+1.58244000E-006,-6.25531528E+001
+1.58244400E-006,-6.27872820E+001
+1.58244800E-006,-6.33995493E+001
+1.58245200E-006,-6.27496541E+001
+1.58245600E-006,-6.25741711E+001
+1.58246000E-006,-6.26263777E+001
+1.58246400E-006,-6.28037998E+001
+1.58246800E-006,-6.24785710E+001
+1.58247200E-006,-6.25625712E+001
+1.58247600E-006,-6.37986492E+001
+1.58248000E-006,-6.21696696E+001
+1.58248400E-006,-6.21221074E+001
+1.58248800E-006,-6.26308216E+001
+1.58249200E-006,-6.18156711E+001
+1.58249600E-006,-6.19875004E+001
+1.58250000E-006,-6.17456109E+001
+1.58250400E-006,-6.19071898E+001
+1.58250800E-006,-6.18913267E+001
+1.58251200E-006,-6.15976110E+001
+1.58251600E-006,-6.25756408E+001
+1.58252000E-006,-6.16636589E+001
+1.58252400E-006,-6.24532070E+001
+1.58252800E-006,-6.12919439E+001
+1.58253200E-006,-6.17292692E+001
+1.58253600E-006,-6.23416604E+001
+1.58254000E-006,-6.12550731E+001
+1.58254400E-006,-6.17551336E+001
+1.58254800E-006,-6.16912096E+001
+1.58255200E-006,-6.19856727E+001
+1.58255600E-006,-6.12776241E+001
+1.58256000E-006,-6.12787049E+001
+1.58256400E-006,-6.17269058E+001
+1.58256800E-006,-6.11209811E+001
+1.58257200E-006,-6.11617288E+001
+1.58257600E-006,-6.06620933E+001
+1.58258000E-006,-6.13807561E+001
+1.58258400E-006,-6.12195117E+001
+1.58258800E-006,-6.12780852E+001
+1.58259200E-006,-6.13423248E+001
+1.58259600E-006,-6.12113516E+001
+1.58260000E-006,-6.16575832E+001
+1.58260400E-006,-6.06848026E+001
+1.58260800E-006,-6.17207529E+001
+1.58261200E-006,-6.15695772E+001
+1.58261600E-006,-6.10148313E+001
+1.58262000E-006,-6.10605145E+001
+1.58262400E-006,-6.14470376E+001
+1.58262800E-006,-6.06811177E+001
+1.58263200E-006,-6.16127598E+001
+1.58263600E-006,-6.15251838E+001
+1.58264000E-006,-6.11014919E+001
+1.58264400E-006,-6.19355818E+001
+1.58264800E-006,-6.10815384E+001
+1.58265200E-006,-6.19796127E+001
+1.58265600E-006,-6.18958533E+001
+1.58266000E-006,-6.14561472E+001
+1.58266400E-006,-6.15708169E+001
+1.58266800E-006,-6.07450143E+001
+1.58267200E-006,-6.13195245E+001
+1.58267600E-006,-6.20697566E+001
+1.58268000E-006,-6.17174571E+001
+1.58268400E-006,-6.17923807E+001
+1.58268800E-006,-6.20312763E+001
+1.58269200E-006,-6.20535226E+001
+1.58269600E-006,-6.18965956E+001
+1.58270000E-006,-6.17535812E+001
+1.58270400E-006,-6.24669747E+001
+1.58270800E-006,-6.14509169E+001
+1.58271200E-006,-6.20369613E+001
+1.58271600E-006,-6.25729358E+001
+1.58272000E-006,-6.26881466E+001
+1.58272400E-006,-6.21086663E+001
+1.58272800E-006,-6.37434147E+001
+1.58273200E-006,-6.32077670E+001
+1.58273600E-006,-6.25476441E+001
+1.58274000E-006,-6.25599146E+001
+1.58274400E-006,-6.33127278E+001
+1.58274800E-006,-6.26582930E+001
+1.58275200E-006,-6.20767211E+001
+1.58275600E-006,-6.26923325E+001
+1.58276000E-006,-6.32180731E+001
+1.58276400E-006,-6.21692374E+001
+1.58276800E-006,-6.33238954E+001
+1.58277200E-006,-6.32320925E+001
+1.58277600E-006,-6.36216741E+001
+1.58278000E-006,-6.17453444E+001
+1.58278400E-006,-6.34937825E+001
+1.58278800E-006,-6.28626960E+001
+1.58279200E-006,-6.31553661E+001
+1.58279600E-006,-6.24450207E+001
+1.58280000E-006,-6.33283294E+001
+1.58280400E-006,-6.24720738E+001
+1.58280800E-006,-6.29673687E+001
+1.58281200E-006,-6.28773739E+001
+1.58281600E-006,-6.30895430E+001
+1.58282000E-006,-6.25543333E+001
+1.58282400E-006,-6.26337533E+001
+1.58282800E-006,-6.36962097E+001
+1.58283200E-006,-6.29554658E+001
+1.58283600E-006,-6.24802459E+001
+1.58284000E-006,-6.35018041E+001
+1.58284400E-006,-6.12457813E+001
+1.58284800E-006,-6.25430610E+001
+1.58285200E-006,-6.25706899E+001
+1.58285600E-006,-6.34714292E+001
+1.58286000E-006,-6.27622957E+001
+1.58286400E-006,-6.22533243E+001
+1.58286800E-006,-6.18275484E+001
+1.58287200E-006,-6.29525691E+001
+1.58287600E-006,-6.25771926E+001
+1.58288000E-006,-6.19403183E+001
+1.58288400E-006,-6.28182512E+001
+1.58288800E-006,-6.19800233E+001
+1.58289200E-006,-6.14299850E+001
+1.58289600E-006,-6.24074005E+001
+1.58290000E-006,-6.17738549E+001
+1.58290400E-006,-6.21734989E+001
+1.58290800E-006,-6.16994066E+001
+1.58291200E-006,-6.24132069E+001
+1.58291600E-006,-6.22287950E+001
+1.58292000E-006,-6.17325124E+001
+1.58292400E-006,-6.17287367E+001
+1.58292800E-006,-6.12852820E+001
+1.58293200E-006,-6.28154866E+001
+1.58293600E-006,-6.12788781E+001
+1.58294000E-006,-6.20327858E+001
+1.58294400E-006,-6.14754154E+001
+1.58294800E-006,-6.16272460E+001
+1.58295200E-006,-6.15177697E+001
+1.58295600E-006,-6.15035465E+001
+1.58296000E-006,-6.12557089E+001
+1.58296400E-006,-6.16773756E+001
+1.58296800E-006,-6.09619801E+001
+1.58297200E-006,-6.11445143E+001
+1.58297600E-006,-6.10957653E+001
+1.58298000E-006,-6.10679834E+001
+1.58298400E-006,-6.11924461E+001
+1.58298800E-006,-6.19917389E+001
+1.58299200E-006,-6.09191310E+001
+1.58299600E-006,-6.12309560E+001
+1.58300000E-006,-6.16276264E+001
+1.58300400E-006,-6.12704103E+001
+1.58300800E-006,-6.14748096E+001
+1.58301200E-006,-6.19608214E+001
+1.58301600E-006,-6.12440371E+001
+1.58302000E-006,-6.15476713E+001
+1.58302400E-006,-6.21314154E+001
+1.58302800E-006,-6.15773477E+001
+1.58303200E-006,-6.11518832E+001
+1.58303600E-006,-6.18693507E+001
+1.58304000E-006,-6.24489454E+001
+1.58304400E-006,-6.21731649E+001
+1.58304800E-006,-6.16276043E+001
+1.58305200E-006,-6.22831801E+001
+1.58305600E-006,-6.17795351E+001
+1.58306000E-006,-6.19768566E+001
+1.58306400E-006,-6.20247548E+001
+1.58306800E-006,-6.23039399E+001
+1.58307200E-006,-6.29858181E+001
+1.58307600E-006,-6.21752800E+001
+1.58308000E-006,-6.32968818E+001
+1.58308400E-006,-6.19239867E+001
+1.58308800E-006,-6.22221268E+001
+1.58309200E-006,-6.25254149E+001
+1.58309600E-006,-6.27990462E+001
+1.58310000E-006,-6.25724458E+001
+1.58310400E-006,-6.27879023E+001
+1.58310800E-006,-6.24776796E+001
+1.58311200E-006,-6.33826183E+001
+1.58311600E-006,-6.21189583E+001
+1.58312000E-006,-6.30545808E+001
+1.58312400E-006,-6.33782374E+001
+1.58312800E-006,-6.25818249E+001
+1.58313200E-006,-6.20382405E+001
+1.58313600E-006,-6.32270491E+001
+1.58314000E-006,-6.33334932E+001
+1.58314400E-006,-6.26800060E+001
+1.58314800E-006,-6.22542774E+001
+1.58315200E-006,-6.31990556E+001
+1.58315600E-006,-6.31006790E+001
+1.58316000E-006,-6.36320615E+001
+1.58316400E-006,-6.31559997E+001
+1.58316800E-006,-6.27765740E+001
+1.58317200E-006,-6.29991504E+001
+1.58317600E-006,-6.25308648E+001
+1.58318000E-006,-6.29832159E+001
+1.58318400E-006,-6.29555058E+001
+1.58318800E-006,-6.21562101E+001
+1.58319200E-006,-6.34557436E+001
+1.58319600E-006,-6.34658470E+001
+1.58320000E-006,-6.26486491E+001
+1.58320400E-006,-6.27619110E+001
+1.58320800E-006,-6.32571510E+001
+1.58321200E-006,-6.30499520E+001
+1.58321600E-006,-6.19771067E+001
+1.58322000E-006,-6.31660920E+001
+1.58322400E-006,-6.21650841E+001
+1.58322800E-006,-6.30239111E+001
+1.58323200E-006,-6.25960143E+001
+1.58323600E-006,-6.31129036E+001
+1.58324000E-006,-6.31070834E+001
+1.58324400E-006,-6.22818441E+001
+1.58324800E-006,-6.28795962E+001
+1.58325200E-006,-6.29996216E+001
+1.58325600E-006,-6.21988212E+001
+1.58326000E-006,-6.28971278E+001
+1.58326400E-006,-6.23488607E+001
+1.58326800E-006,-6.27055622E+001
+1.58327200E-006,-6.16461444E+001
+1.58327600E-006,-6.23385417E+001
+1.58328000E-006,-6.13678517E+001
+1.58328400E-006,-6.24598941E+001
+1.58328800E-006,-6.20076015E+001
+1.58329200E-006,-6.21327522E+001
+1.58329600E-006,-6.21297887E+001
+1.58330000E-006,-6.21690282E+001
+1.58330400E-006,-6.17920912E+001
+1.58330800E-006,-6.13238405E+001
+1.58331200E-006,-6.18394017E+001
+1.58331600E-006,-6.13508195E+001
+1.58332000E-006,-6.18493921E+001
+1.58332400E-006,-6.21557388E+001
+1.58332800E-006,-6.11064988E+001
+1.58333200E-006,-6.25544313E+001
+1.58333600E-006,-6.18085782E+001
+1.58334000E-006,-6.20499060E+001
+1.58334400E-006,-6.14162172E+001
+1.58334800E-006,-6.20976246E+001
+1.58335200E-006,-6.17664351E+001
+1.58335600E-006,-6.14092713E+001
+1.58336000E-006,-6.14092035E+001
+1.58336400E-006,-6.14964572E+001
+1.58336800E-006,-6.17974286E+001
+1.58337200E-006,-6.08009681E+001
+1.58337600E-006,-6.19606662E+001
+1.58338000E-006,-6.20101393E+001
+1.58338400E-006,-6.16291782E+001
+1.58338800E-006,-6.18552793E+001
+1.58339200E-006,-6.18111119E+001
+1.58339600E-006,-6.17212586E+001
+1.58340000E-006,-6.15236764E+001
+1.58340400E-006,-6.21146086E+001
+1.58340800E-006,-6.19799520E+001
+1.58341200E-006,-6.15001388E+001
+1.58341600E-006,-6.20391265E+001
+1.58342000E-006,-6.20782626E+001
+1.58342400E-006,-6.23325576E+001
+1.58342800E-006,-6.23224870E+001
+1.58343200E-006,-6.25795630E+001
+1.58343600E-006,-6.22959672E+001
+1.58344000E-006,-6.13935421E+001
+1.58344400E-006,-6.21457851E+001
+1.58344800E-006,-6.19477020E+001
+1.58345200E-006,-6.21114830E+001
+1.58345600E-006,-6.18183946E+001
+1.58346000E-006,-6.18941675E+001
+1.58346400E-006,-6.19874482E+001
+1.58346800E-006,-6.34195105E+001
+1.58347200E-006,-6.21924823E+001
+1.58347600E-006,-6.28604738E+001
+1.58348000E-006,-6.23598123E+001
+1.58348400E-006,-6.25254378E+001
+1.58348800E-006,-6.26659613E+001
+1.58349200E-006,-6.33055648E+001
+1.58349600E-006,-6.25641486E+001
+1.58350000E-006,-6.25137104E+001
+1.58350400E-006,-6.30906751E+001
+1.58350800E-006,-6.33011450E+001
+1.58351200E-006,-6.26135462E+001
+1.58351600E-006,-6.35843217E+001
+1.58352000E-006,-6.26931246E+001
+1.58352400E-006,-6.26177874E+001
+1.58352800E-006,-6.32483207E+001
+1.58353200E-006,-6.34976249E+001
+1.58353600E-006,-6.29717225E+001
+1.58354000E-006,-6.28455747E+001
+1.58354400E-006,-6.31398274E+001
+1.58354800E-006,-6.32447277E+001
+1.58355200E-006,-6.32693393E+001
+1.58355600E-006,-6.24541868E+001
+1.58356000E-006,-6.37060020E+001
+1.58356400E-006,-6.27769646E+001
+1.58356800E-006,-6.25304795E+001
+1.58357200E-006,-6.27973272E+001
+1.58357600E-006,-6.30220643E+001
+1.58358000E-006,-6.22722139E+001
+1.58358400E-006,-6.32642849E+001
+1.58358800E-006,-6.31542605E+001
+1.58359200E-006,-6.28167157E+001
+1.58359600E-006,-6.27408615E+001
+1.58360000E-006,-6.32926744E+001
+1.58360400E-006,-6.28190437E+001
+1.58360800E-006,-6.20706961E+001
+1.58361200E-006,-6.24440934E+001
+1.58361600E-006,-6.31908086E+001
+1.58362000E-006,-6.26777901E+001
+1.58362400E-006,-6.23234079E+001
+1.58362800E-006,-6.26286986E+001
+1.58363200E-006,-6.18660632E+001
+1.58363600E-006,-6.27647226E+001
+1.58364000E-006,-6.22446778E+001
+1.58364400E-006,-6.23900141E+001
+1.58364800E-006,-6.20911730E+001
+1.58365200E-006,-6.22649211E+001
+1.58365600E-006,-6.22615590E+001
+1.58366000E-006,-6.24137368E+001
+1.58366400E-006,-6.18619785E+001
+1.58366800E-006,-6.17547419E+001
+1.58367200E-006,-6.21791737E+001
+1.58367600E-006,-6.21160796E+001
+1.58368000E-006,-6.13443850E+001
+1.58368400E-006,-6.24052855E+001
+1.58368800E-006,-6.21536992E+001
+1.58369200E-006,-6.15373412E+001
+1.58369600E-006,-6.21961275E+001
+1.58370000E-006,-6.14855550E+001
+1.58370400E-006,-6.24956410E+001
+1.58370800E-006,-6.16075142E+001
+1.58371200E-006,-6.20260001E+001
+1.58371600E-006,-6.12870800E+001
+1.58372000E-006,-6.14840886E+001
+1.58372400E-006,-6.17299644E+001
+1.58372800E-006,-6.18430507E+001
+1.58373200E-006,-6.09607600E+001
+1.58373600E-006,-6.16676879E+001
+1.58374000E-006,-6.22098117E+001
+1.58374400E-006,-6.18700834E+001
+1.58374800E-006,-6.19974578E+001
+1.58375200E-006,-6.18210566E+001
+1.58375600E-006,-6.14320079E+001
+1.58376000E-006,-6.15015069E+001
+1.58376400E-006,-6.18177700E+001
+1.58376800E-006,-6.17103987E+001
+1.58377200E-006,-6.16549635E+001
+1.58377600E-006,-6.19522878E+001
+1.58378000E-006,-6.18942068E+001
+1.58378400E-006,-6.24618558E+001
+1.58378800E-006,-6.33212794E+001
+1.58379200E-006,-6.18982698E+001
+1.58379600E-006,-6.18919630E+001
+1.58380000E-006,-6.25449610E+001
+1.58380400E-006,-6.19502375E+001
+1.58380800E-006,-6.18323796E+001
+1.58381200E-006,-6.21317041E+001
+1.58381600E-006,-6.27102788E+001
+1.58382000E-006,-6.20399303E+001
+1.58382400E-006,-6.18797854E+001
+1.58382800E-006,-6.27542289E+001
+1.58383200E-006,-6.36616770E+001
+1.58383600E-006,-6.25890701E+001
+1.58384000E-006,-6.33543668E+001
+1.58384400E-006,-6.26344893E+001
+1.58384800E-006,-6.25416213E+001
+1.58385200E-006,-6.30132064E+001
+1.58385600E-006,-6.18263953E+001
+1.58386000E-006,-6.27882766E+001
+1.58386400E-006,-6.27789067E+001
+1.58386800E-006,-6.30074632E+001
+1.58387200E-006,-6.32770044E+001
+1.58387600E-006,-6.30998284E+001
+1.58388000E-006,-6.30457765E+001
+1.58388400E-006,-6.34365973E+001
+1.58388800E-006,-6.30482103E+001
+1.58389200E-006,-6.29114392E+001
+1.58389600E-006,-6.41379152E+001
+1.58390000E-006,-6.25856525E+001
+1.58390400E-006,-6.28881810E+001
+1.58390800E-006,-6.27887483E+001
+1.58391200E-006,-6.31125671E+001
+1.58391600E-006,-6.28663211E+001
+1.58392000E-006,-6.25783035E+001
+1.58392400E-006,-6.28768461E+001
+1.58392800E-006,-6.25419483E+001
+1.58393200E-006,-6.37737113E+001
+1.58393600E-006,-6.25943325E+001
+1.58394000E-006,-6.26838142E+001
+1.58394400E-006,-6.29989111E+001
+1.58394800E-006,-6.31261039E+001
+1.58395200E-006,-6.25710129E+001
+1.58395600E-006,-6.29280748E+001
+1.58396000E-006,-6.29585558E+001
+1.58396400E-006,-6.27361720E+001
+1.58396800E-006,-6.24507787E+001
+1.58397200E-006,-6.26069220E+001
+1.58397600E-006,-6.24751035E+001
+1.58398000E-006,-6.33027706E+001
+1.58398400E-006,-6.24231453E+001
+1.58398800E-006,-6.33729963E+001
+1.58399200E-006,-6.25341649E+001
+1.58399600E-006,-6.21974700E+001
+1.58400000E-006,-6.24823096E+001
+1.58400400E-006,-6.32028251E+001
+1.58400800E-006,-6.21575687E+001
+1.58401200E-006,-6.26519272E+001
+1.58401600E-006,-6.21811326E+001
+1.58402000E-006,-6.23954925E+001
+1.58402400E-006,-6.24502077E+001
+1.58402800E-006,-6.24818998E+001
+1.58403200E-006,-6.22424651E+001
+1.58403600E-006,-6.22779266E+001
+1.58404000E-006,-6.20788239E+001
+1.58404400E-006,-6.21668505E+001
+1.58404800E-006,-6.11795989E+001
+1.58405200E-006,-6.19771669E+001
+1.58405600E-006,-6.14644165E+001
+1.58406000E-006,-6.18951115E+001
+1.58406400E-006,-6.20351524E+001
+1.58406800E-006,-6.18933171E+001
+1.58407200E-006,-6.17210615E+001
+1.58407600E-006,-6.16099178E+001
+1.58408000E-006,-6.17819390E+001
+1.58408400E-006,-6.13143534E+001
+1.58408800E-006,-6.17296342E+001
+1.58409200E-006,-6.14675223E+001
+1.58409600E-006,-6.27107028E+001
+1.58410000E-006,-6.15988417E+001
+1.58410400E-006,-6.14651193E+001
+1.58410800E-006,-6.14822342E+001
+1.58411200E-006,-6.15338282E+001
+1.58411600E-006,-6.30166666E+001
+1.58412000E-006,-6.18352349E+001
+1.58412400E-006,-6.14391740E+001
+1.58412800E-006,-6.23333905E+001
+1.58413200E-006,-6.21300771E+001
+1.58413600E-006,-6.13557838E+001
+1.58414000E-006,-6.22078205E+001
+1.58414400E-006,-6.23384768E+001
+1.58414800E-006,-6.21778139E+001
+1.58415200E-006,-6.25998869E+001
+1.58415600E-006,-6.26490991E+001
+1.58416000E-006,-6.17017619E+001
+1.58416400E-006,-6.26756796E+001
+1.58416800E-006,-6.20833548E+001
+1.58417200E-006,-6.26191260E+001
+1.58417600E-006,-6.13307193E+001
+1.58418000E-006,-6.22387932E+001
+1.58418400E-006,-6.17861317E+001
+1.58418800E-006,-6.29002329E+001
+1.58419200E-006,-6.26917808E+001
+1.58419600E-006,-6.32290527E+001
+1.58420000E-006,-6.25355545E+001
+1.58420400E-006,-6.31339408E+001
+1.58420800E-006,-6.28673360E+001
+1.58421200E-006,-6.27796432E+001
+1.58421600E-006,-6.26636528E+001
+1.58422000E-006,-6.21937661E+001
+1.58422400E-006,-6.27967869E+001
+1.58422800E-006,-6.30177297E+001
+1.58423200E-006,-6.33669181E+001
+1.58423600E-006,-6.25114112E+001
+1.58424000E-006,-6.32146764E+001
+1.58424400E-006,-6.30869186E+001
+1.58424800E-006,-6.29076107E+001
+1.58425200E-006,-6.31107778E+001
+1.58425600E-006,-6.29865192E+001
+1.58426000E-006,-6.24066806E+001
+1.58426400E-006,-6.28394723E+001
+1.58426800E-006,-6.38252354E+001
+1.58427200E-006,-6.32170843E+001
+1.58427600E-006,-6.25548361E+001
+1.58428000E-006,-6.36361700E+001
+1.58428400E-006,-6.29761392E+001
+1.58428800E-006,-6.29097859E+001
+1.58429200E-006,-6.30028894E+001
+1.58429600E-006,-6.29161538E+001
+1.58430000E-006,-6.31795129E+001
+1.58430400E-006,-6.29490221E+001
+1.58430800E-006,-6.29721530E+001
+1.58431200E-006,-6.41708023E+001
+1.58431600E-006,-6.25843316E+001
+1.58432000E-006,-6.33602472E+001
+1.58432400E-006,-6.28153300E+001
+1.58432800E-006,-6.27463209E+001
+1.58433200E-006,-6.26891233E+001
+1.58433600E-006,-6.35195823E+001
+1.58434000E-006,-6.30249352E+001
+1.58434400E-006,-6.27134388E+001
+1.58434800E-006,-6.27166738E+001
+1.58435200E-006,-6.21479370E+001
+1.58435600E-006,-6.34976828E+001
+1.58436000E-006,-6.28840969E+001
+1.58436400E-006,-6.25198448E+001
+1.58436800E-006,-6.23251597E+001
+1.58437200E-006,-6.27933894E+001
+1.58437600E-006,-6.22331408E+001
+1.58438000E-006,-6.32984938E+001
+1.58438400E-006,-6.25381122E+001
+1.58438800E-006,-6.27976110E+001
+1.58439200E-006,-6.25399871E+001
+1.58439600E-006,-6.22784986E+001
+1.58440000E-006,-6.23624005E+001
+1.58440400E-006,-6.21668244E+001
+1.58440800E-006,-6.14819709E+001
+1.58441200E-006,-6.30234079E+001
+1.58441600E-006,-6.19423729E+001
+1.58442000E-006,-6.22236476E+001
+1.58442400E-006,-6.22336936E+001
+1.58442800E-006,-6.21834604E+001
+1.58443200E-006,-6.16914243E+001
+1.58443600E-006,-6.19812900E+001
+1.58444000E-006,-6.18588040E+001
+1.58444400E-006,-6.20096301E+001
+1.58444800E-006,-6.18870525E+001
+1.58445200E-006,-6.19849862E+001
+1.58445600E-006,-6.13399979E+001
+1.58446000E-006,-6.15496080E+001
+1.58446400E-006,-6.20009608E+001
+1.58446800E-006,-6.14638580E+001
+1.58447200E-006,-6.19923377E+001
+1.58447600E-006,-6.12444398E+001
